County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Schoolcraft,Michigan,3,0,0,0,0.00%,0,0,46.19657743,-86.19958967,2020-04-27 22:10 EDT
Menominee,Michigan,3,0,0,0,0.00%,0,0,45.5800815,-87.55659122,2020-04-27 22:10 EDT
Chippewa,Michigan,2,0,0,0,0.00%,0,0,46.30381924,-84.59406579,2020-04-27 22:10 EDT
Houghton,Michigan,2,0,0,0,0.00%,0,0,46.89766336,-88.68764908,2020-04-27 22:10 EDT
Lake,Michigan,2,0,0,0,0.00%,0,0,43.99004793,-85.80163355,2020-04-27 22:10 EDT
Luce,Michigan,1,0,0,0,0.00%,0,0,46.47068818,-85.54429263,2020-04-27 22:10 EDT
Ontonagon,Michigan,0,0,0,0,nan%,0,0,46.66440518,-89.31498528,2020-04-27 22:10 EDT
Baraga,Michigan,0,0,0,0,nan%,0,0,46.66247105,-88.36526587,2020-04-27 22:10 EDT
Miami-Dade,Florida,11570,2719,302,1,2.60%,0,0,25.61418208,-80.5679083,2020-04-27 22:10 EDT
Broward,Florida,4794,65,174,4,3.60%,0,0,26.15224542,-80.4870534,2020-04-27 22:10 EDT
Palm Beach,Florida,2763,66,156,1,5.60%,0,0,26.70288,-80.03661,2020-04-27 22:10 EDT
Orange,Florida,1339,17,30,0,2.20%,0,0,30.244011,-85.007347,2020-04-27 22:10 EDT
Hillsborough,Florida,1062,14,71,0,6.70%,0,0,27.93023096,-82.30785534,2020-04-27 22:10 EDT
Duval,Florida,990,6,19,1,1.90%,0,0,30.47844,-81.62557,2020-04-27 22:10 EDT
Lee,Florida,971,10,37,0,3.80%,0,0,26.57965162,-81.82468531,2020-04-27 22:10 EDT
Pinellas,Florida,698,11,25,1,3.60%,0,0,27.9313392,-82.72194025,2020-04-27 22:10 EDT
Collier,Florida,562,10,15,0,2.70%,0,0,26.11625563,-81.34013334,2020-04-27 22:10 EDT
Manatee,Florida,533,275,42,0,7.90%,0,0,27.49643,-82.53954,2020-04-27 22:10 EDT
Escambia,Florida,470,123,11,0,2.30%,0,0,30.70048478,-87.37722154,2020-04-27 22:10 EDT
Osceola,Florida,470,7,7,0,1.50%,0,0,28.06812578,-81.14519655,2020-04-27 22:10 EDT
Polk,Florida,441,231,18,0,4.10%,0,0,27.94887824,-81.69776009,2020-04-27 22:10 EDT
Volusia,Florida,40,6,18,1,45.00%,0,0,29.16934,-81.52251,2020-04-27 22:10 EDT
Seminole,Florida,3267,10,3,0,0.10%,163,0,28.71700144,-81.23632262,2020-04-27 22:10 EDT
Sarasota,Florida,3223,2,32,0,1.00%,0,0,27.33889,-82.53887,2020-04-27 22:10 EDT
Clay,Florida,271,4,14,0,5.20%,0,0,29.98305516,-81.85778209,2020-04-27 22:10 EDT
Brevard,Florida,766,14,3,0,0.40%,0,0,28.29348419,-80.73235631,2020-04-27 22:10 EDT
Alachua,Florida,254,2,2,0,0.80%,0,0,29.79309,-82.49428,2020-04-27 22:10 EDT
Pasco,Florida,237,4,5,1,2.10%,0,0,28.32453,-82.33624,2020-04-27 22:10 EDT
St. Lucie,Florida,236,2,20,1,8.50%,0,0,27.48948,-80.33977,2020-04-27 22:10 EDT
Lake,Florida,223,1,10,0,4.50%,0,0,28.76261973,-81.71155351,2020-04-27 22:10 EDT
Leon,Florida,712,2,3,1,0.40%,0,0,30.45796803,-84.27794359,2020-04-27 22:10 EDT
Charlotte,Florida,711,2,14,0,2.00%,0,0,26.90848328,-81.90343918,2020-04-27 22:10 EDT
St. Johns,Florida,204,0,4,0,2.00%,0,0,30.12051,-81.62536,2020-04-27 22:10 EDT
Martin,Florida,183,9,5,0,2.70%,0,0,27.08809728,-80.38317334,2020-04-27 22:10 EDT
Sumter,Florida,173,2,12,0,6.90%,0,0,28.70474449,-82.0809939,2020-04-27 22:10 EDT
Marion,Florida,151,0,4,0,2.60%,0,0,29.21018701,-82.05662511,2020-04-27 22:10 EDT
Santa Rosa,Florida,150,1,6,0,4.00%,0,0,30.73147611,-87.01761385,2020-04-27 22:10 EDT
Okaloosa,Florida,149,0,3,0,2.00%,0,0,30.70702353,-86.59650821,2020-04-27 22:10 EDT
Flagler,Florida,127,6,2,0,1.60%,0,0,29.4614205,-81.31356058,2020-04-27 22:10 EDT
Suwannee,Florida,118,2,11,0,9.30%,0,0,30.19558189,-82.99149352,2020-04-27 22:10 EDT
Citrus,Florida,97,0,11,0,11.30%,0,0,28.8507789,-82.46594866,2020-04-27 22:10 EDT
Indian River,Florida,90,1,5,0,5.60%,0,0,27.6943965,-80.60612987,2020-04-27 22:10 EDT
Hernando,Florida,89,0,4,1,4.50%,0,0,28.55250381,-82.41938996,2020-04-27 22:10 EDT
Gadsden,Florida,87,6,0,0,0.00%,0,0,30.57948492,-84.61351742,2020-04-27 22:10 EDT
Putnam,Florida,87,0,1,0,1.10%,0,0,29.61129946,-81.74554066,2020-04-27 22:10 EDT
Highlands,Florida,80,4,7,0,8.80%,0,0,27.34332999,-81.34112609,2020-04-27 22:10 EDT
Monroe,Florida,79,1,3,0,3.80%,0,0,39.49217,-91.78738,2020-04-27 22:10 EDT
Bay,Florida,68,2,2,0,2.90%,0,0,30.27874147,-85.61547985,2020-04-27 22:10 EDT
Hendry,Florida,68,2,2,0,2.90%,7,0,26.54718711,-81.17167885,2020-04-27 22:10 EDT
Columbia,Florida,53,4,0,0,0.00%,0,0,30.22449371,-82.62153926,2020-04-27 22:10 EDT
Nassau,Florida,53,0,0,0,0.00%,0,0,30.61077673,-81.80173997,2020-04-27 22:10 EDT
Bradford,Florida,44,1,2,0,4.50%,0,0,29.94996425,-82.16878035,2020-04-27 22:10 EDT
Madison,Florida,44,1,2,0,4.50%,0,0,40.21388,-85.70948,2020-04-27 22:10 EDT
Walton,Florida,35,0,0,0,0.00%,0,0,30.65939599,-86.16268062,2020-04-27 22:10 EDT
Jefferson,Florida,28,1,2,0,7.10%,0,0,30.43766934,-83.89518449,2020-04-27 22:10 EDT
DeSoto,Florida,25,1,4,0,16.00%,0,0,27.18625815,-81.80950056,2020-04-27 22:10 EDT
Wakulla,Florida,22,1,1,0,4.50%,0,0,30.16891607,-84.40091841,2020-04-27 22:10 EDT
Baker,Florida,20,0,3,0,15.00%,0,0,30.3310297,-82.28459751,2020-04-27 22:10 EDT
Hardee,Florida,13,2,0,0,0.00%,0,0,27.49268751,-81.80992068,2020-04-27 22:10 EDT
Jackson,Florida,13,0,0,0,0.00%,0,0,30.7957297,-85.21834956,2020-04-27 22:10 EDT
Levy,Florida,13,0,0,0,0.00%,4,0,29.3197128,-82.74264885,2020-04-27 22:10 EDT
Washington,Florida,12,0,0,0,0.00%,0,0,30.61052578,-85.66522117,2020-04-27 22:10 EDT
Okeechobee,Florida,10,1,0,0,0.00%,0,0,27.42741658,-80.90123565,2020-04-27 22:10 EDT
Holmes,Florida,9,0,0,0,0.00%,0,0,30.86792762,-85.81398628,2020-04-27 22:10 EDT
Calhoun,Florida,6,0,0,0,0.00%,0,0,30.40591622,-85.19725477,2020-04-27 22:10 EDT
Glades,Florida,6,0,1,0,16.70%,0,0,26.96044686,-81.24215682,2020-04-27 22:10 EDT
Hamilton,Florida,6,0,0,0,0.00%,0,0,30.49645924,-82.94801948,2020-04-27 22:10 EDT
Dixie,Florida,5,0,0,0,0.00%,0,0,29.60848621,-83.15877625,2020-04-27 22:10 EDT
Union,Florida,4,0,0,0,0.00%,0,0,30.0438157,-82.37139913,2020-04-27 22:10 EDT
Gilchrist,Florida,4,0,0,0,0.00%,0,0,29.72589573,-82.80037962,2020-04-27 22:10 EDT
Taylor,Florida,3,0,0,0,0.00%,0,0,30.04717437,-83.60333237,2020-04-27 22:10 EDT
Franklin,Florida,2,0,0,0,0.00%,0,0,29.87766253,-84.81641986,2020-04-27 22:10 EDT
Liberty,Florida,2,0,0,0,0.00%,0,0,30.24133937,-84.88288457,2020-04-27 22:10 EDT
Gulf,Florida,1,0,0,0,0.00%,0,0,29.95627817,-85.22647887,2020-04-27 22:10 EDT
Lafayette,Florida,1,0,0,0,0.00%,0,0,29.98546043,-83.18105572,2020-04-27 22:10 EDT
Orleans,Louisiana,6365,22,406,0,6.40%,0,0,30.03843182,-89.90055149,2020-04-27 22:10 EDT
Jefferson,Louisiana,6104,45,331,2,5.40%,0,0,29.9596,-90.17182,2020-04-27 22:10 EDT
East Baton Rouge,Louisiana,1771,37,124,4,7.00%,0,0,30.53926541,-91.09217012,2020-04-27 22:10 EDT
Caddo,Louisiana,1470,272,93,0,6.30%,0,0,32.75632,-93.97374,2020-04-27 22:10 EDT
St. Tammany,Louisiana,1172,10,100,6,8.50%,0,0,30.39408,-89.89507,2020-04-27 22:10 EDT
St. John the Baptist,Louisiana,751,2,64,0,8.50%,0,0,30.07866499,-90.54541322,2020-04-27 22:10 EDT
Ouachita,Louisiana,645,22,16,0,2.50%,0,0,32.47831651,-92.15480686,2020-04-27 22:10 EDT
Lafourche,Louisiana,632,2,39,0,6.20%,0,0,29.76529,-90.76881,2020-04-27 22:10 EDT
Ascension,Louisiana,574,6,35,0,6.10%,0,0,30.20549338,-90.9088583,2020-04-27 22:10 EDT
St. Charles,Louisiana,549,7,326,0,59.40%,0,0,29.9052798,-90.3824403,2020-04-27 22:10 EDT
Tangipahoa,Louisiana,535,7,71,0,13.30%,0,0,30.64545741,-90.41177337,2020-04-27 22:10 EDT
St. Bernard,Louisiana,449,2,15,0,3.30%,0,0,29.86715,-89.85868,2020-04-27 22:10 EDT
Lafayette,Louisiana,443,0,18,1,4.10%,0,0,30.20678822,-92.06389372,2020-04-27 22:10 EDT
Iberville,Louisiana,442,9,76,0,17.20%,0,0,30.25861183,-91.35399609,2020-04-27 22:10 EDT
Terrebonne,Louisiana,375,4,76,0,20.30%,0,0,29.43006669,-90.87546183,2020-04-27 22:10 EDT
Calcasieu,Louisiana,3269,6,27,0,0.80%,0,0,30.2296992,-93.35799892,2020-04-27 22:10 EDT
Bossier,Louisiana,74,4,13,0,17.60%,0,0,32.67886191,-93.60531071,2020-04-27 22:10 EDT
Washington,Louisiana,753,2,18,4,2.40%,0,0,30.85339216,-90.04050446,2020-04-27 22:10 EDT
Rapides,Louisiana,2,2,9,1,450.00%,0,0,31.19843924,-92.53308595,2020-04-27 22:10 EDT
Iberia,Louisiana,245,2,17,1,6.90%,0,0,29.8980112,-91.72954301,2020-04-27 22:10 EDT
St. James,Louisiana,239,0,18,0,7.50%,0,0,30.41825,-91.09344,2020-04-27 22:10 EDT
St. Martin,Louisiana,223,2,15,0,6.70%,0,0,30.12895397,-91.60824755,2020-04-27 22:10 EDT
De Soto,Louisiana,187,2,11,1,5.90%,0,0,32.05631831,-93.73641134,2020-04-27 22:10 EDT
Livingston,Louisiana,183,1,11,0,6.00%,0,0,30.45023884,-90.73914828,2020-04-27 22:10 EDT
St. Mary,Louisiana,181,2,20,0,11.00%,0,0,29.71330317,-91.44813878,2020-04-27 22:10 EDT
Assumption,Louisiana,175,2,3,0,1.70%,0,0,29.9008158,-91.06259177,2020-04-27 22:10 EDT
Plaquemines,Louisiana,168,0,17,2,10.10%,0,0,29.48327508,-89.6525564,2020-04-27 22:10 EDT
St. Landry,Louisiana,167,4,35,1,21.00%,0,0,30.84436,-92.2579,2020-04-27 22:10 EDT
Acadia,Louisiana,130,0,9,2,6.90%,0,0,30.29050871,-92.41197696,2020-04-27 22:10 EDT
Franklin,Louisiana,119,2,2,0,1.70%,0,0,32.13329943,-91.67379708,2020-04-27 22:10 EDT
East Feliciana,Louisiana,116,2,11,0,9.50%,0,0,30.84482607,-91.04601837,2020-04-27 22:10 EDT
West Feliciana,Louisiana,104,1,3,0,2.90%,0,0,30.88192576,-91.41695973,2020-04-27 22:10 EDT
Union,Louisiana,103,1,6,0,5.80%,0,0,32.83185619,-92.37480089,2020-04-27 22:10 EDT
Pointe Coupee,Louisiana,94,5,12,0,12.80%,0,0,30.73465,-91.43281,2020-04-27 22:10 EDT
West Baton Rouge,Louisiana,94,2,16,1,17.00%,0,0,30.45019,-91.20511,2020-04-27 22:10 EDT
Allen,Louisiana,87,5,9,0,10.30%,0,0,30.6527174,-92.82796952,2020-04-27 22:10 EDT
Webster,Louisiana,83,0,4,0,4.80%,0,0,32.71359019,-93.33509249,2020-04-27 22:10 EDT
Lincoln,Louisiana,79,7,4,0,5.10%,0,0,33.98547052,-91.55475994,2020-04-27 22:10 EDT
Natchitoches,Louisiana,77,4,2,0,2.60%,0,0,31.7825,-93.12601,2020-04-27 22:10 EDT
Bienville,Louisiana,73,1,13,0,17.80%,0,0,32.34725238,-93.05591905,2020-04-27 22:10 EDT
Avoyelles,Louisiana,69,0,7,0,10.10%,0,0,31.07628851,-92.00134123,2020-04-27 22:10 EDT
Jefferson Davis,Louisiana,61,2,6,1,9.80%,0,0,30.26768508,-92.81414354,2020-04-27 22:10 EDT
Claiborne,Louisiana,52,0,6,0,11.50%,0,0,32.82278787,-92.99576115,2020-04-27 22:10 EDT
Richland,Louisiana,52,4,0,0,0.00%,0,0,32.41776224,-91.76340821,2020-04-27 22:10 EDT
Morehouse,Louisiana,43,2,4,0,9.30%,0,0,32.82017765,-91.80180587,2020-04-27 22:10 EDT
Evangeline,Louisiana,45,0,0,0,0.00%,0,0,30.72895002,-92.405885,2020-04-27 22:10 EDT
Beauregard,Louisiana,326,1,3,0,0.90%,0,0,30.64850162,-93.34333182,2020-04-27 22:10 EDT
Vermilion,Louisiana,35,1,1,0,2.90%,0,0,29.85299431,-92.3121327,2020-04-27 22:10 EDT
Concordia,Louisiana,31,1,3,0,9.70%,0,0,31.4494194,-91.64317372,2020-04-27 22:10 EDT
Jackson,Louisiana,30,5,0,0,0.00%,0,0,32.30198779,-92.55763308,2020-04-27 22:10 EDT
St. Helena,Louisiana,27,0,1,0,3.70%,0,0,30.82192992,-90.71040379,2020-04-27 22:10 EDT
Catahoula,Louisiana,25,0,2,0,8.00%,0,0,31.6663551,-91.84685928,2020-04-27 22:10 EDT
Red River,Louisiana,22,0,5,1,22.70%,0,0,32.09307819,-93.3398949,2020-04-27 22:10 EDT
Winn,Louisiana,22,2,2,0,9.10%,0,0,31.94431477,-92.63664883,2020-04-27 22:10 EDT
La Salle,Louisiana,71,2,0,0,0.00%,0,0,31.67669588,-92.16041471,2020-04-27 22:10 EDT
Caldwell,Louisiana,17,0,0,0,0.00%,0,0,32.0922523,-92.11650782,2020-04-27 22:10 EDT
Vernon,Louisiana,16,0,2,0,12.50%,0,0,31.10830016,-93.18407486,2020-04-27 22:10 EDT
Sabine,Louisiana,13,0,0,0,0.00%,0,0,31.57132047,-93.52722548,2020-04-27 22:10 EDT
Grant,Louisiana,12,1,0,0,0.00%,0,0,32.7821355,-108.2836485,2020-04-27 22:10 EDT
Madison,Louisiana,7,0,0,0,0.00%,0,0,32.36400527,-91.24897524,2020-04-27 22:10 EDT
East Carroll,Louisiana,6,0,0,0,0.00%,0,0,32.73086858,-91.23907794,2020-04-27 22:10 EDT
West Carroll,Louisiana,4,0,0,0,0.00%,0,0,32.78846109,-91.45681899,2020-04-27 22:10 EDT
Cameron,Louisiana,3,0,0,0,0.00%,0,0,29.87049266,-93.1859723,2020-04-27 22:10 EDT
Tensas,Louisiana,1,0,0,0,0.00%,0,0,32.00304956,-91.34321024,2020-04-27 22:10 EDT
Fairfield,Connecticut,10763,2324,727,270,6.80%,63,0,41.16633,-73.22876,2020-04-27 22:10 EDT
New Haven,Connecticut,6993,2778,456,277,6.50%,0,0,41.30801,-72.92432,2020-04-27 22:10 EDT
Hartford,Connecticut,5157,168,612,32,11.90%,0,0,41.76375,-72.67394,2020-04-27 22:10 EDT
Litchfield,Connecticut,892,22,75,1,8.40%,0,0,41.74626,-73.18895,2020-04-27 22:10 EDT
Middlesex,Connecticut,609,71,69,2,11.30%,0,0,41.4630666,-72.53470405,2020-04-27 22:10 EDT
New London,Connecticut,516,18,34,2,6.60%,0,0,41.3565,-72.09626,2020-04-27 22:10 EDT
